"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"11",345.881083170654,-5932.35140037827,-5188.85674652307,-14082.4887572931,-3826.69775918784,-4998.81944704669,-3631.06533291858,-4985.66175416004,-4497.37267308698,-7067.17780257389,-5388.67659801119,-3891.41249651556,2731.77267400732,-4408.30176509839,573.369831342145,330.771417595557,1066.57296351435,-2284.32229076567,-3570.91278541723,-7643.45890352235,4824.05924111714,3327.35739357387,-8743.15347224108,-6058.78844226696,-2269.58153017318,-2830.09970426763,-3164.92787925436,1001.3585313728,-3114.62906866211,-6347.96107577199,-12073.4693888633,-1801.03996669219,-1036.84926895524,-3216.0292344188,-2884.21045511945,-3920.85950130254,-5151.20808179106,-4223.89473838601,-2602.86591237182,4245.0593692391,-4373.38286543528,170.213512376622,1097.55202172378,-1574.76690490341,-2338.41276126263
"12",772.079488943855,-7029.30313689559,-5809.77459646462,-15803.7258815979,-4553.95813011663,-5770.72733934776,-4155.35842308989,-5696.10854370163,-5067.19415247783,-8870.7556455242,-5476.93915762263,-4299.71524794326,2257.94405306032,-4585.32114815779,1046.78665201578,-386.852592258067,1343.02789640156,-3044.57022248984,-3531.57682140387,-7591.88742495071,6152.05513292667,3996.44018820405,-10073.2692438575,-7434.55163605576,-2865.3499952992,-4830.68656532436,-4406.98871749453,1074.89463508829,-2922.06977695807,-8075.73812422021,-13301.8448754256,-2241.67230506767,-1100.25948624653,-2318.18998499775,-3254.5090889718,-3775.53264083735,-6344.20322245103,-4244.06940626814,-3231.49246566393,3981.32514802565,-4010.22927475589,-107.279868115698,2211.27954919773,-1334.7252504003,-2036.89892417842
"13",-1178.39708498219,-10771.9441132122,-6550.72380386768,-18542.3400351977,-5006.40742818048,-7252.35675266905,-4849.37233904902,-6809.32905812057,-5361.5831558016,-10311.9324762714,-7139.17547364949,-4979.4177654112,405.738452198522,-5383.10207130712,713.531207329564,-817.495057284751,855.53558688697,-4051.76095032437,-4025.79567225136,-7786.85758742271,6906.34343752462,4145.85729206201,-9632.29199305786,-8620.24792328236,-2499.94415179905,-5613.48313202985,-5006.3663811538,177.071920892446,-3897.46575853668,-9559.93104685307,-15564.3197831816,-1993.33769638421,-2187.19849791397,-2620.32553366877,-4975.33135786579,-4653.36758120084,-7111.85355032297,-4717.48162566538,-3863.57111469674,4401.68530729605,-3693.5136673228,-85.1387219037533,2952.72558159412,-1167.44334778604,-3010.37503548324
"14",-1387.23464281854,-12449.3205014922,-7246.49712250778,-20598.9215264258,-5577.05107935274,-8586.14660383124,-5571.4560351765,-7678.48024000358,-4817.93042045412,-12247.6778318154,-8342.56950071116,-4831.71643137302,-914.864456724645,-6343.71337689177,-247.680109581783,-1243.90485822172,668.919400144567,-4224.60163978269,-6040.5443401283,-10459.0020764901,7172.90669340478,4390.33465060577,-12203.354309619,-10868.1809377073,-3074.75889292825,-6680.85462962223,-6570.0576646287,44.3777994038428,-4220.13047859821,-11273.8861014884,-18140.7218540566,-2803.61255992569,-2084.88509565073,-3837.93429831842,-5936.83071502695,-5282.75845199683,-8080.61559461157,-4977.1076454977,-5072.09898699259,4822.27172877895,-4430.04131502413,-75.2416355371024,2314.09310071738,-1310.64929096472,-3072.25859983036
"15",285.440648127238,-12529.5632810676,-7726.69250390199,-22356.4420184054,-5731.8260712117,-8115.93943615465,-5678.506957286,-7892.5843149061,-4302.30127773934,-12585.163551566,-8655.25237127957,-4653.22693878781,-1101.98933499229,-7982.12524868006,-336.445130049293,-288.716109076972,1402.14567620907,-3217.91906324882,-6321.10780369248,-9234.83075394871,8475.28491819037,4445.14507246333,-10505.4057141722,-10580.3913781116,-1938.67539326034,-5911.0979672377,-5811.97071727087,2315.65034771624,-4112.49213120771,-11759.6058252191,-19466.9196329572,-2382.34504971641,-2509.65544540394,-3795.83341847257,-7222.80542672376,-5969.4580208988,-8842.08928666938,-4437.87796741629,-4824.78222382294,6332.21618142056,-3341.06941130669,1278.74668738062,3844.65443698084,-901.224239085488,-2333.17925597992
"16",239.941812176537,-13337.2208453609,-8478.84822093079,-23237.0615233333,-5919.43952056195,-9067.07040330175,-5315.82630163751,-8675.2805122392,-4667.23326510354,-15357.4346959065,-9578.30608538531,-5390.10145513942,-1985.04122748329,-8357.29965329437,-248.688464510935,107.219248520855,620.692273237468,-4271.65749841623,-5326.27661387147,-9072.11430416403,9915.51676583458,4433.73808524275,-12042.5030757663,-10789.9401749302,-1738.17068402561,-5177.00237342035,-6633.45216944042,1432.75077581296,-4366.308508156,-12944.5160329853,-21805.0156399661,-2168.10880508817,-2890.5920553644,-4125.13935705426,-8627.35581807548,-6581.51054472891,-9955.79198724676,-4637.90632685445,-5574.3256130879,6305.78551205822,-3721.38353479767,2095.96487563473,4817.92578150227,-173.824634597286,-2268.77947476147
"17",-352.3638868866,-13902.924270749,-8739.88052280673,-23897.7703361468,-6044.17290567666,-9242.7863783125,-5728.56430878277,-8703.89615203401,-4582.92977107066,-16303.7372611599,-10496.6832067755,-5072.36775146257,-1146.67669571961,-6696.04044832576,-421.208771166604,580.43182694549,1011.19459038832,-3910.48133693977,-6245.45151826996,-10638.4273304355,11313.0428639077,4170.50111736255,-13470.0889727733,-12190.3754730231,-1905.77178059288,-5880.11137263085,-6921.9357591896,2466.03126570219,-4631.64192374553,-14308.7424275956,-23119.3290650543,-1992.804289024,-3841.84376296713,-4037.04660976897,-10361.2800230684,-7416.01773974364,-10386.3235471826,-5199.73362755359,-4973.61398540865,6874.29067647817,-3698.50241467061,1645.24361512285,6456.4734965205,-237.745413720995,-2086.16131147787
"18",-527.898115929154,-14565.8226612004,-9140.32502677336,-25934.8358698624,-6487.55192243917,-10490.2824074161,-5828.35784233159,-9270.63700903527,-4049.72172968362,-18546.9976657186,-12225.6474576327,-3370.38565586453,-1006.10704459226,-2732.13876174402,-1051.2235516859,1098.5407801012,1206.62329126103,-4382.96103844528,-6388.1247233088,-11125.3876825225,11686.7927471613,3211.69002839163,-14717.830290914,-13979.2432428794,-2025.79484794316,-6314.71703412367,-8471.2297454563,3131.52750634065,-5312.51110179529,-15376.1986449812,-25154.0873236802,-2154.01103308091,-3839.01101054196,-4637.25851055389,-12226.685435461,-8096.82612763601,-10455.1634578677,-5082.70825018954,-4694.25176821887,6742.40610049744,-4355.38327978849,1764.00336344161,7414.8128438696,-325.422081969301,-2956.76826769307
"19",-107.928034182245,-14033.4783190632,-9765.59234452046,-26478.1906280194,-6341.37955384039,-9397.21710026553,-5021.32165395147,-9635.77758906296,-3843.70328217368,-18541.5926338518,-12240.8083926006,-2098.29854454477,492.630706637712,2700.58277801167,-358.046458026109,1896.69775832106,1709.3880372427,-4687.02722598813,-5231.76987694264,-10859.5604686821,12750.2342181816,3839.98186106216,-14083.9086350713,-14003.690391314,-1853.76615432159,-6047.05152266327,-8576.25590265772,6140.67632954631,-5536.09768639358,-16411.7827994515,-26693.4211503117,-1070.98927594579,-3832.09532896535,-4238.71648354234,-13526.5289000017,-8520.6561556689,-10855.630046526,-4835.63457826366,-4078.38320029133,8320.01658028549,-4355.50454941813,1797.24036725814,6762.23612562988,92.9290535224309,-2853.0779855039
"20",-2290.01071988488,-15562.4430966329,-9751.89947820941,-26936.4195744288,-6663.03340079518,-11317.6949645539,-4577.20982305521,-10397.0846171104,-4501.18737528374,-20667.3305897441,-14051.1276289715,-2580.65728036822,-68.9794587189754,4798.43495541267,-1437.86466513287,2972.64545958888,444.679335372102,-6236.26854070411,-6579.88162351631,-13451.5105477452,13404.8252479121,3117.0996627281,-17007.573422809,-16022.0398253337,-2325.77844861272,-6494.21386859567,-11132.2796532618,6767.66839762236,-6016.14782413358,-17895.6605242433,-29177.8775234389,-1816.01533198047,-3781.75797498631,-3953.20585908363,-17279.567913605,-8578.45525260825,-11981.7851199675,-5445.85624351749,-5562.28024310369,7994.66558233484,-4601.98747397516,1857.25965943985,6263.37500542939,-51.0722046268911,-4375.33171440486
