"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",0.179569196440778,0.264129915350017,4.84186815045184,4.28589821638489,0.847205802328769,1.13656375036674,2.96949092305386,0.72633401578939,3.91080748661734,7.00309323672547,2.48521458667837,2.75125713431421,2.55911809148137,1.82427640807168,2.37071566981369,2.14432304155602,1.26009065536342,1.31845784849394,4.32614311114049,5.32545469268865,2.21755624627009,0.134215664640669,3.97020506122668,7.15044478831075,4.26268977530602,2.03454878582024,0.295617188399254,0.716037176850502,0.736543286963588,2.36319306969172,5.7766053955886,1.34997460619866,3.02475735249743,1.06961438858483,3.33261713339162,4.14487682306732,4.42800890697059,4.13923430799858,1.6979758983052,1.58329689839619,5.12642744295722,2.113833566471,5.5271276026366,0.697709431498281,0.513051330218248
"2",0.550335874747891,0.89033888988428,4.24067386055574,2.65141642808111,2.93313572640024,0.726320942767174,4.22372886502341,3.07180004735883,7.2560154463326,3.59547082458355,2.11450398595159,2.48301547166903,1.83048869606623,1.46007470752247,2.69100387322139,5.20220169729316,2.23871408590609,1.7911445931525,6.09319587232866,3.21578594901911,5.19868602442182,3.55986909988193,2.50881196964513,7.21854173078984,4.91233302687837,1.16453749248277,3.87568805451039,9.01383847185917,2.44335452643287,4.13435982419648,4.22742262945855,0.997300800605775,6.81641991596035,0.80641333434675,4.36561291583364,4.91105557472606,2.8829460144361,3.05979094646054,1.49429836509295,6.11458162978292,4.94271001367351,5.47373620268776,6.30798982679598,2.07964150061557,0.461430182692706
"3",2.38395318193939,2.01116665368249,4.79421226803623,2.67195230981212,6.54332110453684,1.1558812350646,3.2183402214191,4.37690892085782,7.52089388723774,3.80371652519225,2.75173621776526,4.54009138095509,1.88552599753194,3.879585227956,2.25627229875327,4.95740182415407,1.91924663711635,3.39696708346625,5.17868720279246,4.02784518805847,4.09167385974302,2.78472426900256,7.03406675872268,5.953975172552,4.68834546515202,3.0166270278653,4.44280244470275,11.1366371519691,2.72931276093512,3.01606839076047,5.14343943884818,1.11313782680207,4.77617492508575,2.25581431171802,2.99873585498272,3.57427010241267,5.54648785004787,4.72372006438486,3.61659052568509,6.72794011466224,5.13422904070303,3.86726062635097,4.62082259744242,2.34197932031969,1.55603494482925
"4",1.97466584503806,2.39916057949386,3.60720015352649,2.65643528392224,6.38512813753736,1.41993958123707,2.41980937574115,3.76130451103325,5.70619412959575,3.67661868040214,2.15273388924001,4.41683286917909,1.73796801815678,3.45836675222905,3.17922914931767,4.00694169554033,1.67357185242168,3.50191066825753,4.93380674078001,4.32115270099455,3.35301914973913,2.75775203995981,5.76738416853857,6.04277843860527,4.25087066346508,2.43747055782641,4.65236610592399,9.27591489289269,2.48345158338215,2.6922888742103,5.0582535457216,1.18981668798053,4.43882824248812,1.92135188813176,4.50380081060633,3.85439247938907,6.70364193106367,5.78339094543937,2.82193548958007,5.35670157241367,4.65539937185214,4.24445058247627,4.15051027470873,3.93189136668439,1.82136286154243
"5",3.11312542041807,2.14942740647023,4.15513838217019,3.22228313639409,5.72193047058979,1.36061109704538,2.78555343944617,4.50189605788121,5.82626533684088,3.09744387802667,2.47684198334756,4.35954272665658,1.58418157111884,3.00564352541944,4.12135241841329,3.92257109624008,1.4297154462203,4.30598774221474,5.86673667985993,4.63240204928393,3.4980662436165,2.53508305262132,6.36701230580356,6.52341862995029,4.60586265551004,2.03039651919337,5.17159954577701,7.91266234465729,3.96860155575913,3.30597298232606,4.75302275897843,1.41937337658512,3.62543807533204,1.85440393125873,4.17772537501819,4.93344341235387,5.64516088645576,5.25748602565821,2.35870413538535,5.06154042499637,4.69600989486118,3.86474906222953,3.87836794562318,3.81639479743974,3.78058291440153
"6",3.30328874879563,2.03654033068725,4.53085405152696,3.96734916990963,4.83551518616861,1.70124238577189,3.50479681872096,4.39069029344897,5.35257456336617,2.87097520458166,2.54825094499022,3.642234131193,1.37416786680631,3.36089744968504,4.08064282230602,3.47487871401278,1.77896110423492,4.39699795158476,6.05043880984846,4.83408810152349,3.21641438188171,2.35643707843259,6.24354594725698,6.23505353499173,4.83427604833991,2.79644379875633,4.50852459057203,8.38527060609537,4.20079964342588,4.45320237440265,4.87888641823831,1.98003021824694,4.00979915532203,2.16147893475331,4.86981202150536,4.11160705279371,5.26867403073452,5.07345729331907,2.75477004060406,4.46277628095086,4.26971577037657,3.87242364546376,4.10970445639306,3.51971377828162,4.06546184810789
"7",4.11382874332439,3.24977321218625,7.06250503125973,5.18429728846994,7.25786180541013,3.68697448066278,4.76579317722527,5.01539597635218,6.7903312959036,4.00078622444312,4.38878596047113,3.9147774035189,2.5016523499978,5.33112505764212,5.04640164682209,3.72448483130653,2.26421330989116,5.29467491991304,7.04125084917752,6.99402769434458,2.76939084525703,4.04414131811442,8.14641508685605,7.63552088871591,6.42337002685491,3.90952391640184,5.8692947298987,8.49368187401153,6.61395796174332,5.87227488864387,5.63053464865009,3.53205411665336,3.71712132006702,3.27097800811799,5.48198125250014,4.4772715655488,5.28423611415932,5.66492409712145,4.43993474790682,4.79742703660398,5.28050727035513,3.55308524357591,3.90114457809023,3.47370988553348,5.67044210208919
"8",3.79622060049016,2.87511987610818,6.86539782113268,4.77045786116134,7.79130931563567,4.5574059305426,5.85134000065159,4.6011978386957,6.60124214092464,4.69094254460601,5.32686054590959,3.91163502479698,2.27771502417729,4.71149223996826,5.54387228378149,3.81049686634157,2.65704613477595,4.97522465864894,6.44573499484707,6.35731271253484,2.69771828005885,5.07687086473725,8.03576766887272,7.02295124306806,6.04640596731821,3.62488993380382,5.62619837176691,7.9142597743973,5.95488681541506,6.17044420556886,5.77882194449217,3.59452379875612,4.13944439163388,3.18276329057233,5.59700898825041,4.38626944898644,5.30415979472924,6.13761374697921,4.66066802357505,5.27327865544133,5.19669334524835,3.61505293470514,4.35844798285401,3.12225285052049,5.2222294550156
"9",4.14659034001334,3.13662970536375,6.85313822818649,4.89161709394368,7.5332201943435,5.74630735113384,6.25236831558865,4.45215707747489,6.98528479174725,5.44805025096203,5.53422170008779,4.16549743547247,3.89321560725833,6.14031147596264,7.06586259526169,4.47660848913936,2.87785457964259,5.72586932525712,7.82855543385615,8.34386337295856,3.51970656623926,6.58986834958199,8.51290701591729,7.43438261309878,7.26906510993299,3.3495154119635,6.46740403728881,7.96328061853986,6.53923911423915,6.56155957313508,5.24894808954618,4.29350870611032,4.38826081798641,3.59087806544709,5.23608120858439,4.90508420513435,5.45241305353067,5.67292605864252,6.34512563607134,5.95728715683945,5.88948605602243,3.52187370378029,4.22391764175217,3.244821129388,5.52171642739352
"10",4.31768719561686,2.91546034179446,6.54001953148657,5.25337913668186,7.06193502445902,5.41389324120645,6.347855608224,4.54023517962074,6.46119485447067,5.55985451053555,6.1259374928012,3.87325811785409,3.57435250360658,5.93396201522918,6.69634281635763,4.46482476792354,3.09084329680513,5.4811954447147,7.10928332010021,7.73512956463447,4.88922414451363,6.11012211634402,8.5144717233479,6.92743716194213,6.55772455790879,3.30512035260026,5.97097861163224,7.31744097312561,6.77069544354607,7.1094795359645,5.22612635636009,4.00386323365431,4.3766173175811,3.64353068045573,5.53399726961752,5.73865936527603,6.24590724099263,5.8626460631206,6.25295543862807,5.38442436590659,5.42382843235257,3.32385641035024,4.89946946402686,4.05799550809156,6.1785782405669
